TimeGenerated,OperationName,Category,ResultType,ResultDescription,CorrelationId,Identity,Level,Location,AppDisplayName,AppId,ClientAppUsed,ConditionalAccessPolicies,ConditionalAccessStatus,DeviceDetail,IPAddress,LocationDetails,ResourceDisplayName,UserPrincipalName,UserType,UserDisplayName,,,,,
2024/01/31T07:02:00,Sign-in activity,SignInLogs,50079,User needs to enroll for second factor authentication.,5a2e40bd-17f5-47cd-9a7b-2696feae4110,Gebhard Peters,4,GR,AppG-Ninja,40cf53f1-aee9-4423-98cd-779402f852aa,Mobile Apps and Desktop clients,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""failure""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",failure,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Rich Client 4.14.0.0""}",192.168.2.20,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,gebhard.peters@contoso.com,Member,Gebhard Peters,,,,,
2024/01/31T07:02:00,Sign-in activity,SignInLogs,50079,User needs to enroll for second factor authentication.,b3e5184f-2aeb-485e-b94d-b0c51c54bb62,Gebhard Peters,4,GR,AppG-Ninja,40cf53f1-aee9-4423-98cd-779402f852aa,Mobile Apps and Desktop clients,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""failure""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",failure,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Rich Client 4.14.0.0""}",192.168.2.20,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,gebhard.peters@contoso.com,Member,Gebhard Peters,,,,,
2024/01/31T07:02:00,Sign-in activity,SignInLogs,50079,User needs to enroll for second factor authentication.,f467dc40-9cfd-42ec-a250-353ee98c7b7e,Gebhard Peters,4,GR,AppG-Ninja,40cf53f1-aee9-4423-98cd-779402f852aa,Mobile Apps and Desktop clients,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""failure""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",failure,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Rich Client 4.14.0.0""}",192.168.2.20,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,gebhard.peters@contoso.com,Member,Gebhard Peters,,,,,
2024/01/29T06:47:00,Sign-in activity,SignInLogs,0,,adb1dd62-f2aa-409d-907c-94713594612c,Gebhard Peters,4,GR,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""success""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.2.20,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Service Management API,gebhard.peters@contoso.com,Member,Gebhard Peters,,,,,
2024/01/29T04:23:00,Sign-in activity,SignInLogs,0,,05bd91a3-9c98-446e-8524-81b34eda9e28,Gebhard Peters,4,GR,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""success""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.2.20,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Service Management API,gebhard.peters@contoso.com,Member,Gebhard Peters,,,,,
2024/02/02T06:54:00,Sign-in activity,SignInLogs,0,,24ffb935-d9f4-4afe-b4b3-467df44a8e8e,Helga Schustereit,4,GR,Microsoft Account Controls V2,7eadcef8-456d-4611-9480-4fff72b8b9e2,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/02/02T06:54:00,Sign-in activity,SignInLogs,0,,14741c6e-a127-4ca3-9863-959fe40bff97,Helga Schustereit,4,GR,Microsoft Account Controls V2,7eadcef8-456d-4611-9480-4fff72b8b9e2,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/02/02T06:54:00,Sign-in activity,SignInLogs,0,,4afa07b2-db6c-4799-8ae3-86aff5d217b2,Helga Schustereit,4,GR,Microsoft Account Controls V2,7eadcef8-456d-4611-9480-4fff72b8b9e2,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/02/02T06:53:00,Sign-in activity,SignInLogs,0,,e8a89bdd-0c2c-4f36-a3ae-1c35d7a239de,Helga Schustereit,4,GR,Microsoft Account Controls V2,7eadcef8-456d-4611-9480-4fff72b8b9e2,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/02/02T06:53:00,Sign-in activity,SignInLogs,0,,17a9e1a7-eaca-4923-afbb-1e8e0223b298,Helga Schustereit,4,GR,Azure AD Identity Governance - Entitlement Management,810dcf14-1858-4bf2-8134-4c369fa3235b,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/02/02T06:53:00,Sign-in activity,SignInLogs,0,,5d204fe7-1197-4a6e-aa0d-d318c6f63a82,Helga Schustereit,4,GR,Azure AD Identity Governance - Entitlement Management,810dcf14-1858-4bf2-8134-4c369fa3235b,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/02/02T06:53:00,Sign-in activity,SignInLogs,0,,830bb90f-d715-4321-b8f2-3b7116a054f5,Helga Schustereit,4,GR,Microsoft Account Controls V2,7eadcef8-456d-4611-9480-4fff72b8b9e2,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T09:24:00,Sign-in activity,SignInLogs,0,,d3bc92f5-ea01-454b-ab18-fb6029e4b1f2,Helga Schustereit,4,GR,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Microsoft Graph,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T09:24:00,Sign-in activity,SignInLogs,0,,756de3fb-50a4-4abe-ace0-be5295fa1f5d,Helga Schustereit,4,GR,Microsoft 365 Security and Compliance Center,80ccca67-54bd-44ab-8625-4b79c4dc7775,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Active Directory,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T09:24:00,Sign-in activity,SignInLogs,0,,8f7215ba-c8ae-4ccd-aa7e-0ec04174b536,Helga Schustereit,4,GR,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Office365 Shell WCSS-Server,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T09:12:00,Sign-in activity,SignInLogs,0,,b2436063-b537-45c3-a735-1f19fdf83791,Helga Schustereit,4,GR,Microsoft 365 Security and Compliance Center,80ccca67-54bd-44ab-8625-4b79c4dc7775,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Active Directory,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T06:18:00,Sign-in activity,SignInLogs,0,,3f317684-b73f-4ade-89ca-9a562667d7ca,Helga Schustereit,4,GR,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Service Management API,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T04:41:00,Sign-in activity,SignInLogs,50097,Device Authentication Required - DeviceId -DeviceAltSecId claims are null OR no device corresponding to the device identifier exists.,b132aa88-ac55-47a5-8e7b-7ccdf053c27c,Helga Schustereit,4,GR,Microsoft 365 Security and Compliance Center,80ccca67-54bd-44ab-8625-4b79c4dc7775,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""MacOs"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Active Directory,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T04:41:00,Sign-in activity,SignInLogs,0,,b132aa88-ac55-47a5-8e7b-7ccdf053c27c,Helga Schustereit,4,GR,Microsoft 365 Security and Compliance Center,80ccca67-54bd-44ab-8625-4b79c4dc7775,Browser,"[{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""MacOs"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Active Directory,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T12:26:00,Sign-in activity,SignInLogs,0,,be9df645-5054-4570-87e5-23618e1ffa49,Helga Schustereit,4,GR,Office365 Shell WCSS-Client,89bee1f7-5e6e-4d8a-9f3d-ecd601259da7,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""success""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""MacOs"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Office365 Shell WCSS-Server,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T12:25:00,Sign-in activity,SignInLogs,50097,Device Authentication Required - DeviceId -DeviceAltSecId claims are null OR no device corresponding to the device identifier exists.,74683299-b3f7-4ae4-9438-9a5178050da7,Helga Schustereit,4,GR,Microsoft 365 Security and Compliance Center,80ccca67-54bd-44ab-8625-4b79c4dc7775,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""success""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""MacOs"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Active Directory,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/31T12:25:00,Sign-in activity,SignInLogs,0,,74683299-b3f7-4ae4-9438-9a5178050da7,Helga Schustereit,4,GR,Microsoft 365 Security and Compliance Center,80ccca67-54bd-44ab-8625-4b79c4dc7775,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""success""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""MacOs"",""browser"":""Edge 121.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Active Directory,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/30T08:39:00,Sign-in activity,SignInLogs,0,,3f317684-b73f-4ade-89ca-9a562667d7ca,Helga Schustereit,4,GR,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""success""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Service Management API,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/30T08:39:00,Sign-in activity,SignInLogs,0,,3f317684-b73f-4ade-89ca-9a562667d7ca,Helga Schustereit,4,GR,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""success""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Active Directory,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
2024/01/29T07:14:00,Sign-in activity,SignInLogs,0,,e1d27243-a61d-4385-aab5-460476829118,Helga Schustereit,4,GR,Azure Portal,c44b4083-3bb0-49c1-b47d-974e53cbdf3c,Browser,"[{""conditionsNotSatisfied"":0,""conditionsSatisfied"":3,""displayName"":""Contoso partners and vendors MFA"",""enforcedGrantControls"":[""Mfa""],""id"":""8872f6fb-da88-4b63-bcc7-17247669596b"",""result"":""success""},{""conditionsNotSatisfied"":2,""conditionsSatisfied"":1,""displayName"":""Block Untrusted Locations-DO NOT DELETE"",""enforcedGrantControls"":[""Block""],""id"":""7115628f-b760-4ad7-8cb4-fd1fef701b41"",""result"":""notApplied""}]",success,"{""deviceId"":"""",""operatingSystem"":""Windows10"",""browser"":""Edge 120.0.0""}",192.168.2.21,"{""city"":""Munich"",""countryOrRegion"":""GR"",""geoCoordinates"":{""latitude"":""48.177862"",""longitude"":""11.593635""},""state"":""Bavaria""}",Windows Azure Service Management API,helga.schustereit@contoso.com,Member,Helga Schustereit,,,,,
